muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre libre,dioxido de azufre total,pH,sulfatos,calidad
1427,7.4,0.41,0.34,4.7,0.042,19.0,127.0,3.25,0.42,5
1428,6.3,0.6,0.1,1.6,0.048,12.0,26.0,3.55,0.51,5
1429,6.5,0.15,0.44,12.6,0.052,65.0,158.0,3.26,0.7,7
1430,7.6,0.3,0.22,10.2,0.049,57.0,191.0,3.08,0.4,6
1431,5.8,0.17,0.34,1.8,0.045,96.0,170.0,3.38,0.9,8
1432,11.4,0.625,0.66,6.2,0.088,6.0,24.0,3.11,0.99,6
1433,11.6,0.44,0.64,2.1,0.059,5.0,15.0,3.21,0.67,6
1434,7.5,0.16,0.38,12.7,0.043,70.5,163.0,3.15,0.82,7
1435,6.6,0.16,0.3,1.6,0.034,15.0,78.0,3.38,0.44,6
1436,7.2,0.17,0.28,17.55,0.05,33.0,154.0,2.94,0.43,7
1437,5.8,0.39,0.47,7.5,0.027,12.0,88.0,3.38,0.45,6
1438,6.0,0.19,0.26,12.4,0.048,50.0,147.0,3.3,0.36,6
1439,7.3,0.2,0.29,19.5,0.039,69.0,237.0,3.1,0.48,6
1440,7.0,0.26,0.46,15.55,0.037,61.0,171.0,2.94,0.35,6
1441,6.5,0.41,0.24,14.0,0.048,24.0,113.0,3.44,0.53,6
1442,7.7,0.75,0.27,3.8,0.11,34.0,89.0,3.24,0.45,5
1443,6.8,0.36,0.32,1.8,0.067,4.0,8.0,3.36,0.55,7
1444,7.5,0.13,0.38,1.1,0.023,42.0,104.0,3.28,0.53,6
1445,8.1,0.17,0.44,14.1,0.053,43.0,145.0,3.28,0.75,8
1446,7.3,0.28,0.42,1.2,0.033,29.0,142.0,3.17,0.43,4
1447,6.8,0.36,0.32,1.6,0.039,10.0,124.0,3.3,0.67,5
1448,9.3,0.43,0.44,1.9,0.085,9.0,22.0,3.28,0.55,5
1449,6.0,0.28,0.27,15.5,0.036,31.0,134.0,3.19,0.44,7
1450,6.4,0.4,0.23,1.6,0.066,5.0,12.0,3.34,0.56,5
1451,7.2,0.27,0.46,18.75,0.052,45.0,255.0,3.04,0.52,5
1452,6.8,0.26,0.42,1.7,0.049,41.0,122.0,3.47,0.48,8
1453,6.4,0.22,0.32,7.2,0.028,15.0,83.0,3.13,0.55,8
1454,7.7,0.53,0.06,1.7,0.074,9.0,39.0,3.35,0.48,6
1455,6.2,0.15,0.49,0.9,0.033,17.0,51.0,3.3,0.7,6
1456,6.0,0.19,0.26,1.4,0.039,30.0,104.0,3.32,0.41,6
1457,7.1,0.21,0.32,2.2,0.037,28.0,141.0,3.2,0.57,7
1458,7.7,0.29,0.29,4.8,0.06,27.0,156.0,3.49,0.59,6
1459,8.6,0.49,0.28,1.9,0.11,20.0,136.0,2.93,1.95,6
1460,5.8,0.29,0.15,1.1,0.029,12.0,83.0,3.3,0.4,6
1461,6.3,0.4,0.24,5.1,0.036,43.0,131.0,3.24,0.44,6
1462,6.6,0.19,0.41,8.9,0.046,51.0,169.0,3.14,0.57,6
1463,6.8,0.27,0.12,1.3,0.04,87.0,168.0,3.18,0.41,5
1464,7.5,0.17,0.37,1.5,0.06,18.0,75.0,3.54,0.88,5
1465,7.2,0.39,0.63,11.0,0.044,55.0,156.0,3.09,0.44,6
1466,6.6,0.44,0.32,3.0,0.095,13.0,75.0,3.1,0.63,6
1467,6.5,0.19,0.3,0.8,0.043,33.0,144.0,3.42,0.39,6
1468,7.1,0.53,0.07,1.7,0.071,15.0,24.0,3.29,0.66,6
1469,6.3,0.57,0.28,2.1,0.048,13.0,49.0,3.41,0.6,5
1470,8.1,0.22,0.28,7.7,0.043,57.0,176.0,3.12,0.55,5
1471,5.8,0.12,0.21,1.3,0.056,35.0,121.0,3.32,0.33,6
1472,9.2,0.59,0.24,3.3,0.101,20.0,47.0,3.26,0.67,5
1473,6.5,0.25,0.2,1.4,0.024,29.0,101.0,3.24,0.54,6
1474,6.2,0.3,0.26,13.4,0.046,57.0,206.0,3.17,0.43,6
1475,7.9,0.37,0.31,2.85,0.037,5.0,24.0,3.19,0.36,6
1476,6.9,0.27,0.49,23.5,0.057,59.0,235.0,2.98,0.47,5
1477,7.3,0.25,0.41,1.8,0.037,52.0,165.0,3.29,0.39,7
1478,7.8,0.88,0.0,2.6,0.098,25.0,67.0,3.2,0.68,5
1479,7.3,0.3,0.74,13.5,0.039,46.0,165.0,3.02,0.4,5
1480,8.3,0.42,0.62,19.25,0.04,41.0,172.0,2.98,0.67,5
1481,6.9,0.34,0.3,4.7,0.029,34.0,148.0,3.36,0.49,7
1482,9.3,0.2,0.33,1.7,0.05,28.0,178.0,3.16,0.43,4
1483,9.3,0.49,0.36,1.7,0.081,3.0,14.0,3.27,0.78,6
1484,6.8,0.43,0.3,3.5,0.033,27.0,135.0,3.0,0.37,6
1485,6.7,0.32,0.32,1.7,0.031,31.0,114.0,3.12,0.35,6
1486,7.1,0.67,0.0,2.3,0.083,18.0,27.0,3.44,0.54,5
1487,7.0,0.3,0.49,4.7,0.036,17.0,105.0,3.26,0.68,7
1488,6.7,0.46,0.21,4.0,0.034,12.0,88.0,3.26,0.54,6
1489,7.6,0.31,0.52,13.2,0.042,61.0,148.0,2.98,0.47,6
1490,7.5,0.41,0.23,14.8,0.054,28.0,174.0,3.18,0.49,5
1491,7.0,0.65,0.02,2.1,0.066,8.0,25.0,3.47,0.67,6
1492,7.1,0.65,0.18,1.8,0.07,13.0,40.0,3.44,0.6,5
1493,8.7,0.7,0.24,2.5,0.226,5.0,15.0,3.32,0.6,6
1494,6.8,0.3,0.27,11.6,0.028,22.0,97.0,2.96,0.38,6
1495,5.6,0.34,0.1,1.3,0.031,20.0,68.0,3.36,0.51,7
1496,8.2,0.23,0.42,1.9,0.069,9.0,17.0,3.21,0.54,6
1497,6.8,0.26,0.22,4.8,0.041,110.0,198.0,3.29,0.67,5
1498,5.4,0.265,0.28,7.8,0.052,27.0,91.0,3.19,0.38,6
1499,7.6,0.29,0.42,1.3,0.035,18.0,86.0,2.99,0.39,5
1500,10.0,0.58,0.22,1.9,0.08,9.0,32.0,3.13,0.55,5
1501,7.1,0.37,0.67,10.5,0.045,49.0,155.0,3.16,0.44,5
1502,7.5,0.21,0.68,10.9,0.045,38.0,133.0,3.0,0.36,5
1503,6.4,0.43,0.32,1.4,0.048,10.0,67.0,3.08,0.41,5
1504,6.8,0.3,0.35,2.8,0.038,10.0,164.0,3.09,0.53,6
1505,6.6,0.38,0.29,2.9,0.035,15.0,101.0,3.04,0.37,6
1506,9.2,0.56,0.18,1.6,0.078,10.0,21.0,3.15,0.49,5
1507,7.0,0.16,0.25,14.3,0.044,27.0,149.0,2.91,0.46,6
1508,7.5,0.42,0.45,9.1,0.029,20.0,125.0,3.12,0.36,6
1509,7.3,0.19,0.68,1.5,0.05,31.0,156.0,3.32,0.64,6
1510,7.1,0.43,0.42,5.5,0.07,29.0,129.0,3.42,0.72,5
1511,6.8,0.44,0.2,16.0,0.065,61.0,186.0,3.13,0.45,5
1512,7.2,0.5,0.0,0.8,0.034,46.0,114.0,3.19,0.34,4
1513,7.0,0.735,0.05,2.0,0.081,13.0,54.0,3.39,0.57,5
1514,6.6,0.25,0.35,14.0,0.069,42.0,163.0,3.56,0.47,5
1515,6.2,0.45,0.2,1.6,0.069,3.0,15.0,3.41,0.56,5
1516,8.0,0.745,0.56,2.0,0.118,30.0,134.0,3.24,0.66,5
1517,5.8,0.22,0.29,0.9,0.034,34.0,89.0,3.14,0.36,7
1518,6.7,0.25,0.26,13.5,0.06,50.0,156.0,3.39,0.46,6
1519,7.9,0.52,0.26,1.9,0.079,42.0,140.0,3.23,0.54,5
1520,5.9,0.54,0.0,0.8,0.032,12.0,82.0,3.25,0.36,5
1521,9.0,0.3,0.49,7.2,0.039,32.0,84.0,2.94,0.32,6
1522,8.1,0.5,0.47,1.1,0.037,23.0,126.0,3.21,0.42,5
1523,6.8,0.27,0.3,13.0,0.047,69.0,160.0,3.16,0.5,6
1524,7.3,0.17,0.36,8.2,0.028,44.0,111.0,3.14,0.41,6
1525,7.5,0.14,0.34,1.3,0.055,50.0,153.0,3.29,0.8,6
1526,7.9,0.255,0.26,2.0,0.026,40.0,190.0,3.04,0.39,6
1527,8.3,0.28,0.48,2.1,0.093,6.0,12.0,3.26,0.62,7
1528,6.3,0.32,0.26,12.0,0.049,63.0,170.0,3.14,0.55,6
1529,6.6,0.32,0.47,15.6,0.063,27.0,173.0,3.18,0.56,5
1530,6.5,0.28,0.34,3.6,0.04,29.0,121.0,3.28,0.48,7
1531,5.2,0.3,0.34,1.5,0.038,18.0,96.0,3.56,0.48,8
1532,6.4,0.24,0.5,11.6,0.047,60.0,211.0,3.18,0.57,5
1533,7.1,0.25,0.25,1.6,0.046,50.0,181.0,3.2,0.42,7
1534,11.9,0.37,0.69,2.3,0.078,12.0,24.0,3.0,0.65,6
1535,6.7,0.25,0.34,12.85,0.048,30.0,161.0,3.44,0.47,6
1536,5.8,0.26,0.24,9.2,0.044,55.0,152.0,3.31,0.38,5
1537,8.9,0.4,0.32,5.6,0.087,10.0,47.0,3.38,0.77,7
1538,6.9,0.19,0.38,1.15,0.023,30.0,105.0,3.11,0.38,5
1539,9.4,0.34,0.37,2.2,0.075,5.0,13.0,3.22,0.62,5
1540,7.5,0.27,0.36,7.0,0.036,45.0,164.0,3.03,0.33,5
1541,6.6,0.36,0.29,1.6,0.021,24.0,85.0,3.41,0.61,9
1542,6.5,0.24,0.39,17.3,0.052,22.0,126.0,3.11,0.47,6
1543,6.5,0.26,0.5,8.0,0.051,46.0,197.0,3.18,0.47,5
1544,7.1,0.34,0.28,2.0,0.082,31.0,68.0,3.45,0.48,5
1545,6.5,0.32,0.12,11.5,0.033,35.0,165.0,3.22,0.32,5
1546,6.7,0.24,0.26,5.4,0.03,15.0,94.0,3.15,0.38,6
1547,7.4,0.18,0.24,1.4,0.047,21.0,106.0,3.52,0.64,7
1548,10.0,0.56,0.24,2.2,0.079,19.0,58.0,3.18,0.56,6
1549,8.0,0.81,0.25,3.4,0.076,34.0,85.0,3.19,0.42,5
1550,6.3,0.23,0.31,1.5,0.022,11.0,82.0,3.3,0.4,7
1551,6.8,0.45,0.36,5.0,0.033,28.0,156.0,3.11,0.4,7
1552,6.6,0.26,0.38,6.5,0.17,68.0,201.0,3.19,0.38,6
1553,6.3,0.28,0.3,6.6,0.208,60.0,154.0,3.1,0.4,6
1554,5.3,0.715,0.19,1.5,0.161,7.0,62.0,3.62,0.61,5
1555,5.6,0.21,0.4,1.3,0.041,81.0,147.0,3.22,0.95,8
1556,6.6,0.17,0.26,7.4,0.052,45.0,128.0,3.16,0.37,6
1557,7.0,0.46,0.39,6.2,0.039,46.0,163.0,3.21,0.35,7
1558,8.0,0.22,0.28,14.0,0.053,83.0,197.0,3.14,0.45,6
1559,7.8,0.32,0.31,1.7,0.036,46.0,195.0,3.03,0.48,5
1560,7.0,0.28,0.33,14.6,0.043,47.0,168.0,3.34,0.67,6
1561,7.3,0.24,0.39,3.6,0.024,35.0,116.0,3.17,0.51,5
1562,8.0,0.17,0.29,2.4,0.029,52.0,119.0,3.03,0.33,6
1563,6.8,0.22,0.32,5.9,0.054,40.0,152.0,3.2,0.57,6
1564,7.4,1.185,0.0,4.25,0.097,5.0,14.0,3.63,0.54,3
1565,8.5,0.47,0.27,1.9,0.058,18.0,38.0,3.16,0.85,6
1566,5.9,0.29,0.25,13.4,0.067,72.0,160.0,3.33,0.54,6
1567,6.4,0.21,0.21,5.1,0.097,21.0,105.0,3.07,0.46,5
1568,6.7,0.54,0.13,2.0,0.076,15.0,36.0,3.61,0.64,5
1569,8.5,0.32,0.36,14.9,0.041,47.0,190.0,3.08,0.31,6
1570,6.7,0.24,0.36,8.4,0.042,42.0,123.0,3.34,0.52,6
1571,6.5,0.25,0.27,17.4,0.064,29.0,140.0,3.2,0.49,6
1572,6.5,0.25,0.32,9.9,0.045,41.0,128.0,3.18,0.52,6
1573,6.6,0.38,0.15,4.6,0.044,25.0,78.0,3.11,0.38,6
1574,6.6,0.24,0.3,11.3,0.026,11.0,77.0,3.13,0.55,7
1575,7.4,0.17,0.4,5.5,0.037,34.0,161.0,3.05,0.62,4
1576,6.6,0.29,0.29,1.8,0.036,38.0,102.0,3.08,0.42,7
1577,5.4,0.33,0.31,4.0,0.03,27.0,108.0,3.3,0.43,7
1578,7.1,0.43,0.17,1.8,0.082,27.0,51.0,3.49,0.64,5
1579,7.0,0.58,0.28,4.8,0.085,12.0,69.0,3.32,0.7,6
1580,8.2,0.25,0.46,3.75,0.05,14.0,102.0,3.28,0.58,5
1581,8.4,0.24,0.49,7.4,0.039,46.0,108.0,3.03,0.33,7
1582,6.8,0.31,0.32,7.6,0.052,35.0,143.0,3.14,0.38,5
1583,7.6,0.4,0.27,1.2,0.053,23.0,193.0,3.22,0.38,5
1584,6.2,0.21,0.27,1.7,0.038,41.0,150.0,3.49,0.71,7
1585,6.0,0.33,0.2,1.8,0.031,49.0,159.0,3.41,0.53,6
1586,8.2,0.28,0.42,1.8,0.031,30.0,93.0,3.09,0.39,5
1587,9.3,0.61,0.26,3.4,0.09,25.0,87.0,3.24,0.62,5
1588,7.1,0.18,0.26,1.3,0.041,20.0,71.0,3.04,0.74,6
1589,6.2,0.76,0.01,3.2,0.041,18.0,120.0,3.2,0.94,7
1590,6.4,0.885,0.0,2.3,0.166,6.0,12.0,3.56,0.51,5
1591,6.3,0.25,0.27,6.6,0.054,40.0,158.0,3.2,0.48,5
1592,6.9,0.33,0.28,1.3,0.051,37.0,187.0,3.27,0.6,5
1593,5.9,0.34,0.22,2.4,0.03,19.0,135.0,3.41,0.78,7
1594,6.5,0.23,0.39,1.9,0.036,41.0,98.0,3.19,0.43,7
1595,7.3,0.23,0.41,14.6,0.048,73.0,223.0,3.16,0.71,6
1596,6.7,0.26,0.29,5.8,0.025,26.0,74.0,3.28,0.53,6
1597,6.7,0.38,0.26,9.55,0.036,35.0,91.0,2.98,0.37,6
1598,7.5,0.52,0.4,2.2,0.06,12.0,20.0,3.26,0.64,6
1599,6.7,0.27,0.3,13.9,0.029,34.0,131.0,3.36,0.5,7
1600,6.6,0.46,0.49,7.4,0.052,19.0,184.0,3.11,0.38,5
1601,7.1,0.26,0.19,8.2,0.051,53.0,187.0,3.16,0.52,5
1602,7.6,0.34,0.39,7.6,0.04,45.0,215.0,3.11,0.53,6
1603,6.3,0.27,0.51,7.6,0.049,35.0,200.0,3.16,0.54,4
1604,6.6,0.32,0.26,7.7,0.054,56.0,209.0,3.17,0.45,5
1605,7.1,0.735,0.16,1.9,0.1,15.0,77.0,3.27,0.64,5
1606,6.6,0.22,0.28,12.05,0.058,25.0,125.0,3.45,0.45,5
1607,7.5,0.29,0.67,8.1,0.037,53.0,166.0,2.9,0.41,6
1608,10.9,0.39,0.47,1.8,0.118,6.0,14.0,3.3,0.75,6
1609,7.6,0.39,0.32,3.6,0.035,22.0,93.0,3.08,0.6,7
1610,6.9,0.18,0.36,1.3,0.036,40.0,117.0,3.27,0.95,7
1611,6.6,0.815,0.02,2.7,0.072,17.0,34.0,3.58,0.89,7
1612,8.3,0.18,0.3,1.1,0.033,20.0,57.0,3.02,0.51,6
1613,6.2,0.255,0.24,1.7,0.039,138.5,272.0,3.53,0.53,4
1614,6.1,0.36,0.27,2.1,0.035,16.0,100.0,3.4,0.71,7
1615,7.3,0.19,0.27,1.6,0.027,35.0,136.0,3.38,0.54,7
1616,6.5,0.22,0.32,2.2,0.028,36.0,92.0,3.27,0.59,7
1617,8.7,0.31,0.73,14.35,0.044,27.0,191.0,2.96,0.88,5
1618,5.9,0.46,0.14,2.7,0.042,27.0,160.0,3.46,0.51,7
1619,7.1,0.68,0.0,2.2,0.073,12.0,22.0,3.48,0.5,5
1620,6.1,0.31,0.58,5.0,0.039,36.0,114.0,3.3,0.6,8
1621,9.2,0.34,0.54,17.3,0.06,46.0,235.0,3.08,0.61,6
1622,4.9,0.42,0.0,2.1,0.048,16.0,42.0,3.71,0.74,7
1623,6.6,0.23,0.29,14.45,0.057,29.0,144.0,3.33,0.54,6
1624,7.1,0.2,0.36,11.6,0.042,45.0,124.0,2.92,0.59,7
1625,8.3,0.42,0.38,2.5,0.094,24.0,60.0,3.31,0.7,6
1626,7.5,0.17,0.34,1.4,0.035,13.0,102.0,3.05,0.74,5
1627,6.4,0.32,0.25,5.0,0.055,28.0,138.0,3.27,0.5,8
1628,6.7,0.14,0.46,1.6,0.036,15.0,92.0,3.37,0.49,5
1629,5.8,0.61,0.11,1.8,0.066,18.0,28.0,3.55,0.66,6
1630,8.9,0.32,0.31,2.0,0.088,12.0,19.0,3.17,0.55,6
1631,5.9,0.27,0.27,5.0,0.035,14.0,97.0,3.1,0.33,7
1632,6.2,0.6,0.08,2.0,0.09,32.0,44.0,3.45,0.58,5
1633,7.8,0.27,0.34,1.6,0.046,27.0,154.0,3.05,0.45,6
1634,8.5,0.19,0.49,3.5,0.044,29.0,117.0,3.14,0.51,6
1635,7.2,0.14,0.35,1.2,0.036,15.0,73.0,3.46,0.39,5
1636,8.9,0.26,0.33,8.1,0.024,47.0,202.0,3.13,0.46,6
1637,6.9,0.48,0.36,3.5,0.03,31.0,135.0,3.14,0.38,7
1638,7.0,0.35,0.17,1.1,0.049,7.0,119.0,3.13,0.36,6
1639,9.2,0.71,0.23,6.2,0.042,15.0,93.0,2.89,0.34,6
1640,8.0,0.25,0.49,9.0,0.044,31.0,185.0,3.34,0.49,6
1641,6.4,0.34,0.2,14.9,0.06,37.0,162.0,3.13,0.45,4
1642,6.7,0.21,0.36,8.55,0.02,20.0,86.0,3.19,0.22,7
1643,5.7,0.18,0.26,2.2,0.023,21.0,95.0,3.07,0.54,6
1644,6.5,0.22,0.27,1.6,0.039,36.0,116.0,3.38,0.57,7
1645,8.2,0.15,0.48,2.7,0.052,24.0,190.0,3.5,0.45,7
1646,5.5,0.23,0.19,2.2,0.044,39.0,161.0,3.19,0.43,6
1647,6.9,0.24,0.35,1.0,0.052,35.0,146.0,3.45,0.44,6
1648,6.4,0.5,0.2,2.4,0.059,19.0,112.0,3.18,0.4,6
1649,6.7,0.34,0.43,1.6,0.041,29.0,114.0,3.23,0.44,6
1650,7.2,0.19,0.27,11.2,0.061,46.0,149.0,2.99,0.59,6
1651,6.4,0.68,0.26,3.4,0.069,25.0,146.0,3.18,0.4,5
1652,5.8,0.32,0.38,4.75,0.033,23.0,94.0,3.42,0.42,7
1653,7.8,0.5,0.3,1.9,0.075,8.0,22.0,3.31,0.56,6
1654,7.8,0.22,0.26,9.0,0.047,38.0,132.0,3.25,0.53,6
1655,8.7,0.24,0.35,0.6,0.042,11.0,71.0,3.08,0.38,5
1656,6.6,0.22,0.28,4.9,0.042,51.0,180.0,3.3,0.75,6
1657,7.0,0.36,0.32,10.05,0.045,37.0,131.0,3.09,0.33,8
1658,7.4,0.41,0.24,1.8,0.066,18.0,47.0,3.37,0.62,5
1659,7.1,0.69,0.04,2.1,0.068,19.0,27.0,3.44,0.67,5
1660,7.8,0.26,0.44,1.3,0.037,43.0,132.0,3.18,0.65,5
1661,10.1,0.31,0.35,1.6,0.075,9.0,28.0,3.24,0.83,7
1662,6.5,0.34,0.27,2.8,0.067,8.0,44.0,3.21,0.56,6
1663,6.7,0.19,0.34,1.0,0.022,22.0,94.0,3.23,0.57,6
1664,5.7,0.28,0.36,1.8,0.041,38.0,90.0,3.27,0.98,7
1665,6.4,0.57,0.14,3.9,0.07,27.0,73.0,3.32,0.48,5
1666,9.2,0.34,0.27,1.2,0.026,17.0,73.0,3.08,0.39,5
1667,5.6,0.12,0.33,2.9,0.044,21.0,73.0,3.17,0.32,8
1668,6.2,0.21,0.52,6.5,0.047,28.0,123.0,3.22,0.49,6
1669,5.4,0.15,0.32,2.5,0.037,10.0,51.0,3.04,0.58,6
1670,7.4,0.25,0.36,2.05,0.05,31.0,100.0,3.19,0.44,6
1671,6.7,0.24,0.33,12.3,0.046,31.0,145.0,3.36,0.4,5
1672,7.9,0.53,0.24,2.0,0.072,15.0,105.0,3.27,0.54,6
1673,6.4,0.22,0.34,1.8,0.057,29.0,104.0,3.81,0.57,6
1674,6.6,0.22,0.34,11.6,0.05,59.0,140.0,3.22,0.4,5
1675,7.6,0.685,0.23,2.3,0.111,20.0,84.0,3.21,0.61,5
1676,7.8,0.28,0.31,2.1,0.046,28.0,208.0,3.23,0.64,5
1677,6.6,0.16,0.32,1.4,0.035,49.0,186.0,3.35,0.64,8
1678,7.4,0.19,0.49,9.3,0.03,26.0,132.0,2.99,0.32,7
1679,6.8,0.56,0.22,1.8,0.074,15.0,24.0,3.4,0.82,6
1680,6.6,0.545,0.04,2.5,0.031,48.0,111.0,3.14,0.32,5
1681,6.5,0.27,0.26,8.2,0.042,21.0,133.0,3.43,0.64,6
1682,5.6,0.19,0.46,1.1,0.032,33.0,115.0,3.36,0.5,6
1683,6.9,0.38,0.29,13.65,0.048,52.0,189.0,3.0,0.6,6
1684,6.7,0.23,0.26,1.4,0.06,33.0,154.0,3.24,0.56,6
1685,9.0,0.38,0.53,2.1,0.102,19.0,76.0,2.93,0.57,5
1686,7.2,0.23,0.25,18.8,0.085,19.0,111.0,3.1,0.51,5
1687,7.5,0.4,0.12,3.0,0.092,29.0,53.0,3.37,0.7,6
1688,7.1,0.61,0.02,2.5,0.081,17.0,87.0,3.48,0.6,6
1689,7.3,0.19,0.27,13.9,0.057,45.0,155.0,2.94,0.41,8
1690,13.2,0.38,0.55,2.7,0.081,5.0,16.0,2.98,0.54,5
1691,6.1,0.19,0.25,4.0,0.023,23.0,112.0,3.37,0.51,6
1692,7.0,0.32,0.24,6.2,0.048,31.0,228.0,3.23,0.62,6
1693,7.3,0.24,0.39,17.95,0.057,45.0,149.0,3.21,0.36,5
1694,6.8,0.19,0.32,7.05,0.019,54.0,188.0,3.25,0.37,8
1695,6.8,0.49,0.22,2.3,0.071,13.0,24.0,3.41,0.83,6
1696,6.8,0.23,0.32,8.6,0.046,47.0,159.0,3.08,0.52,6
1697,7.0,0.69,0.08,1.8,0.097,22.0,89.0,3.34,0.54,6
1698,6.8,0.19,0.71,17.5,0.042,21.0,114.0,2.85,0.5,6
1699,9.9,0.44,0.46,2.2,0.091,10.0,41.0,3.18,0.69,6
1700,7.5,0.22,0.32,2.4,0.045,29.0,100.0,3.08,0.6,7
1701,7.6,0.17,0.46,0.9,0.036,63.0,147.0,3.02,0.41,6
1702,8.9,0.61,0.49,2.0,0.27,23.0,110.0,3.12,1.02,5
1703,6.5,0.28,0.28,20.4,0.041,40.0,144.0,3.14,0.38,5
1704,6.4,0.31,0.31,12.9,0.045,55.0,161.0,3.02,0.59,5
1705,7.4,0.24,0.22,10.7,0.042,26.0,81.0,2.86,0.36,6
1706,6.7,0.28,0.14,1.4,0.043,64.0,159.0,3.17,0.39,5
1707,6.0,0.24,0.27,1.9,0.048,40.0,170.0,3.64,0.54,7
1708,8.2,0.24,0.49,9.3,0.038,52.0,163.0,3.02,0.33,6
1709,8.9,0.21,0.37,1.2,0.028,20.0,93.0,3.2,0.37,5
1710,7.3,0.28,0.35,1.6,0.054,31.0,148.0,3.18,0.47,5
1711,11.2,0.66,0.24,2.5,0.085,16.0,53.0,3.06,0.72,6
1712,6.1,0.17,0.27,1.5,0.056,45.0,135.0,3.2,0.43,6
1713,6.8,0.32,0.34,6.0,0.05,5.0,129.0,3.19,0.4,5
1714,7.0,0.23,0.33,1.0,0.043,46.0,110.0,3.04,0.65,6
1715,8.2,0.68,0.3,2.1,0.047,17.0,138.0,3.22,0.71,4
1716,7.1,0.29,0.49,1.2,0.031,32.0,99.0,3.07,0.33,6
1717,6.6,0.26,0.52,8.2,0.047,52.0,191.0,3.16,0.47,6
1718,6.9,0.32,0.27,16.0,0.034,58.0,185.0,3.34,0.6,6
1719,6.9,0.4,0.17,12.9,0.033,59.0,186.0,3.08,0.49,5
1720,7.2,0.23,0.38,14.3,0.058,55.0,194.0,3.09,0.44,6
1721,5.9,0.32,0.26,1.5,0.057,17.0,141.0,3.24,0.36,5
1722,5.0,0.33,0.23,11.8,0.03,23.0,158.0,3.41,0.64,6
1723,7.0,0.28,0.33,14.6,0.043,47.0,168.0,3.34,0.67,6
1724,6.3,0.27,0.37,7.9,0.047,58.0,215.0,3.19,0.48,6
1725,7.6,0.48,0.31,9.4,0.046,6.0,194.0,3.07,0.61,5
1726,6.4,0.23,0.37,7.9,0.05,60.0,150.0,2.86,0.49,6
1727,8.5,0.28,0.34,13.8,0.041,32.0,161.0,3.13,0.4,6
1728,6.5,0.29,0.3,9.15,0.051,25.0,166.0,3.24,0.56,6
1729,7.7,0.24,0.31,1.3,0.047,33.0,106.0,3.22,0.55,6
1730,7.9,0.18,0.49,5.2,0.051,36.0,157.0,3.18,0.48,6
1731,6.7,0.39,0.31,2.7,0.054,27.0,202.0,3.46,0.57,6
1732,6.6,0.3,0.24,1.2,0.034,17.0,121.0,3.13,0.36,5
1733,7.2,0.655,0.03,1.8,0.078,7.0,12.0,3.34,0.39,5
1734,7.2,0.2,0.3,2.0,0.039,43.0,188.0,3.3,0.41,6
1735,7.8,0.17,0.23,1.7,0.029,39.0,128.0,3.37,0.41,7
1736,7.6,0.31,0.24,1.8,0.037,39.0,150.0,3.05,0.44,7
1737,10.9,0.32,0.52,1.8,0.132,17.0,44.0,3.28,0.77,6
1738,8.1,0.72,0.09,2.8,0.084,18.0,49.0,3.43,0.72,6
1739,7.4,0.3,0.49,8.2,0.055,49.0,188.0,3.52,0.58,6
1740,7.0,0.16,0.26,7.3,0.047,30.0,220.0,3.38,0.58,6
1741,5.6,0.32,0.32,8.3,0.043,32.0,105.0,3.24,0.47,6
1742,6.2,0.37,0.24,6.1,0.032,19.0,86.0,3.04,0.26,8
1743,6.8,0.18,0.46,1.4,0.064,37.0,160.0,3.37,0.45,5
1744,5.9,0.23,0.3,12.9,0.054,57.0,170.0,3.28,0.39,5
1745,7.2,0.19,0.31,6.3,0.034,17.0,103.0,3.15,0.52,7
1746,5.7,0.33,0.15,1.9,0.05,20.0,93.0,3.38,0.62,5
1747,5.5,0.24,0.32,8.7,0.06,19.0,102.0,3.27,0.31,5
1748,6.7,0.3,0.29,2.8,0.025,37.0,107.0,3.31,0.63,7
1749,5.7,0.385,0.04,12.6,0.034,22.0,115.0,3.28,0.63,6
1750,7.4,0.31,0.48,14.2,0.042,62.0,204.0,3.06,0.59,5
1751,6.8,0.23,0.33,1.9,0.047,20.0,101.0,3.1,0.46,6
1752,7.1,0.72,0.0,1.8,0.123,6.0,14.0,3.45,0.58,5
1753,5.8,0.23,0.2,2.0,0.043,39.0,154.0,3.21,0.39,6
1754,7.0,0.24,0.51,11.0,0.029,55.0,227.0,3.03,0.61,5
1755,7.2,0.21,0.29,3.1,0.044,39.0,122.0,3.0,0.6,6
1756,7.8,0.52,0.25,1.9,0.081,14.0,38.0,3.43,0.65,6
1757,6.7,0.23,0.33,1.8,0.036,23.0,96.0,3.32,0.4,6
1758,8.0,0.34,0.49,9.0,0.033,39.0,180.0,3.13,0.38,8
1759,6.2,0.44,0.18,7.7,0.096,28.0,210.0,3.56,0.72,5
1760,8.8,0.35,0.49,1.0,0.036,14.0,56.0,2.96,0.33,4
1761,6.7,0.24,0.35,13.1,0.05,64.0,205.0,3.15,0.5,5
1762,7.1,0.59,0.01,2.5,0.077,20.0,85.0,3.55,0.59,5
1763,7.8,0.645,0.0,2.0,0.082,8.0,16.0,3.38,0.59,6
1764,7.1,0.26,0.29,12.4,0.044,62.0,240.0,3.04,0.42,6
1765,7.6,0.3,0.4,2.2,0.054,29.0,175.0,3.19,0.53,5
